b	switch	start	end	contig
3301	0	934013	945005	Ctg005
3351	0	945038	954639	Ctg005
3401	0	954655	965250	Ctg005
3451	0	965709	978651	Ctg005
3501	0	979303	990827	Ctg005
3551	0	991070	1000926	Ctg005
3601	0	1000989	1010125	Ctg005
3651	0	1010163	1021099	Ctg005
3701	0	1021165	1029762	Ctg005
3751	2	1029968	1045222	Ctg005
3801	0	1045270	1053433	Ctg005
3851	0	1053668	1067109	Ctg005
3901	0	1067129	1075271	Ctg005
3951	0	1075480	1093025	Ctg005
4001	0	1093161	1106397	Ctg005
4051	0	1107014	1121821	Ctg005
4101	0	1121956	1131730	Ctg005
4151	1	1131797	1140611	Ctg005
4201	0	1141040	1153499	Ctg005
4251	0	1153719	1173922	Ctg005
4301	1	1173991	1189153	Ctg005
4351	0	1189262	1201599	Ctg005
4401	0	1201633	1211149	Ctg005
4451	0	1211193	1231818	Ctg005
4501	0	1231966	1241488	Ctg005
4551	0	1241545	1248613	Ctg005
4601	0	1248663	1256961	Ctg005
4651	0	1256973	1265177	Ctg005
4701	0	1265299	1274902	Ctg005
4751	0	1274980	1282892	Ctg005
4801	0	1283979	1293951	Ctg005
4851	0	1294117	1304248	Ctg005
4901	0	1304339	1314059	Ctg005
4951	0	1314143	1328479	Ctg005
5001	0	1328626	1339228	Ctg005
5051	0	1339442	1346830	Ctg005
5101	0	1347507	1358329	Ctg005
5151	0	1358515	1373569	Ctg005
5201	0	1373727	1391120	Ctg005
5251	0	1391145	1403538	Ctg005
5301	0	1403552	1418532	Ctg005
5351	0	1418556	1429700	Ctg005
5401	0	1429754	1442378	Ctg005
5451	0	1442441	1453314	Ctg005
5501	0	1453410	1464847	Ctg005
5551	0	1465458	1473299	Ctg005
5601	0	1473329	1482142	Ctg005
5651	1	1482551	1494604	Ctg005
5701	0	1494750	1504797	Ctg005
5751	0	1504912	1515662	Ctg005
5801	0	1515737	1523309	Ctg005
5851	0	1523497	1531565	Ctg005
5901	0	1531928	1541212	Ctg005
5951	0	1541627	1554916	Ctg005
6001	1	1555128	1581288	Ctg005
6051	0	1581558	1594405	Ctg005
6101	0	1594712	1620389	Ctg005
6151	0	1620401	1633243	Ctg005
6201	1	1633854	1647173	Ctg005
6251	0	1647578	1660721	Ctg005
6301	0	1660893	1669491	Ctg005
6351	0	1669691	1677682	Ctg005
6401	0	1678168	1688789	Ctg005
6451	0	1688997	1700090	Ctg005
6501	0	1700381	1722748	Ctg005
6551	0	1722956	1734746	Ctg005
6601	0	1734845	1748485	Ctg005
6651	0	1748539	1759093	Ctg005
6701	0	1759156	1768179	Ctg005
6751	0	1768394	1781114	Ctg005
6801	0	1781371	1792178	Ctg005
6851	0	1793628	1805221	Ctg005
6901	0	1805616	1816888	Ctg005
6951	0	1816948	1826535	Ctg005
7001	0	1826550	1835284	Ctg005
7051	0	1835439	1841966	Ctg005
7101	0	1841979	1855965	Ctg005
7151	0	1856054	1865635	Ctg005
7201	0	1865647	1876495	Ctg005
7251	0	1876517	1890104	Ctg005
7301	1	1890591	1902226	Ctg005
7351	0	1902299	1920518	Ctg005
7401	0	1920538	1931129	Ctg005
7451	0	1931191	1939818	Ctg005
7501	0	1939870	1947562	Ctg005
7551	0	1947783	1957099	Ctg005
7601	0	1957122	1966169	Ctg005
7651	0	1966181	1975358	Ctg005
7701	0	1977647	1991482	Ctg005
7751	0	1991512	2001695	Ctg005
7801	0	2001755	2014161	Ctg005
7851	0	2014268	2026699	Ctg005
7901	0	2026759	2042675	Ctg005
7951	0	2042986	2051960	Ctg005
8001	0	2052601	2060662	Ctg005
8051	0	2061009	2068728	Ctg005
8101	0	2068744	2079372	Ctg005
8151	0	2079406	2090904	Ctg005
8201	0	2090951	2104940	Ctg005
8251	0	2105229	2115488	Ctg005
8301	0	2115506	2124911	Ctg005
8351	0	2124947	2134703	Ctg005
8401	0	2134742	2143763	Ctg005
8451	0	2143852	2160097	Ctg005
8501	1	2160229	2174958	Ctg005
8551	0	2176398	2194646	Ctg005
8601	0	2194722	2202928	Ctg005
8651	0	2202979	2215194	Ctg005
8701	0	2215388	2228015	Ctg005
8751	0	2228105	2235745	Ctg005
8801	0	2235759	2249380	Ctg005
8851	0	2249780	2256861	Ctg005
8901	0	2257037	2263512	Ctg005
8951	0	2263545	2278182	Ctg005
9001	0	2278816	2291178	Ctg005
9051	0	2291468	2299179	Ctg005
9101	0	2299275	2306075	Ctg005
9151	0	2306118	2317530	Ctg005
9201	0	2317681	2327221	Ctg005
9251	0	2327514	2339826	Ctg005
9301	0	2339849	2356610	Ctg005
9351	0	2356682	2368547	Ctg005
9401	0	2368572	2381754	Ctg005
9451	0	2381813	2392800	Ctg005
9501	0	2392855	2407132	Ctg005
9551	0	2407253	2418235	Ctg005
9601	0	2418253	2434165	Ctg005
9651	0	2434256	2446428	Ctg005
9701	0	2446933	2455770	Ctg005
9751	0	2455823	2465035	Ctg005
9801	0	2465280	2475981	Ctg005
9851	0	2476168	2483178	Ctg005
9901	1	2483192	2512413	Ctg005
9951	0	2512526	2526215	Ctg005
10001	0	2526682	2536515	Ctg005
10051	0	2536617	2544993	Ctg005
10101	0	2545007	2555746	Ctg005
10151	0	2556399	2568655	Ctg005
10201	0	2568731	2580904	Ctg005
10251	0	2580932	2589700	Ctg005
10301	0	2590572	2598375	Ctg005
10351	0	2598387	2609173	Ctg005
10401	0	2609228	2619157	Ctg005
10451	0	2619772	2633862	Ctg005
10501	0	2633879	2648246	Ctg005
10551	0	2648279	2670658	Ctg005
10601	0	2670670	2690271	Ctg005
10651	0	2690452	2699798	Ctg005
10701	0	2699841	2713330	Ctg005
10751	0	2713427	2727065	Ctg005
10801	0	2727130	2740063	Ctg005
10851	0	2740543	2750818	Ctg005
10901	0	2751972	2761769	Ctg005
10951	0	2761813	2769688	Ctg005
11001	0	2769724	2784629	Ctg005
11051	0	2785227	2796418	Ctg005
11101	0	2796557	2806839	Ctg005
11151	0	2807031	2817068	Ctg005
11201	0	2817093	2829411	Ctg005
11251	0	2831056	2843955	Ctg005
11301	0	2844594	2856696	Ctg005
11351	0	2857989	2867221	Ctg005
11401	0	2868453	2893198	Ctg005
11451	0	2893309	2903135	Ctg005
11501	0	2903508	2914566	Ctg005
11551	0	2914835	2923851	Ctg005
11601	0	2923874	2935481	Ctg005
11651	0	2935677	2949818	Ctg005
11701	0	2950266	2960333	Ctg005
11751	0	2960355	2969417	Ctg005
11801	1	2969845	2983793	Ctg005
11851	0	2983851	3002060	Ctg005
11901	0	3002291	3008787	Ctg005
11951	0	3008949	3019374	Ctg005
12001	0	3019388	3039189	Ctg005
12051	0	3039240	3054580	Ctg005
12101	0	3054652	3066765	Ctg005
12151	0	3067351	3077289	Ctg005
12201	0	3077374	3095168	Ctg005
12251	0	3095187	3140609	Ctg005
12301	0	3140647	3151208	Ctg005
12351	0	3151241	3159264	Ctg005
12401	0	3159451	3168945	Ctg005
12451	0	3169287	3180322	Ctg005
12501	0	3181022	3194410	Ctg005
12551	0	3194443	3204853	Ctg005
12601	0	3204891	3213745	Ctg005
12651	0	3213823	3223878	Ctg005
12701	0	3224016	3233023	Ctg005
12751	0	3233191	3242480	Ctg005
12801	0	3242595	3255108	Ctg005
12851	0	3255274	3261015	Ctg005
12901	0	3261053	3276298	Ctg005
12951	0	3276390	3288620	Ctg005
13001	0	3289065	3302982	Ctg005
13051	0	3303114	3311362	Ctg005
13101	0	3311377	3322420	Ctg005
13151	0	3322552	3335628	Ctg005
13201	0	3335656	3347790	Ctg005
13251	0	3347842	3359063	Ctg005
13301	0	3359219	3369606	Ctg005
13351	0	3369883	3377652	Ctg005
13401	0	3377783	3387428	Ctg005
13451	0	3387449	3398995	Ctg005
13501	0	3399033	3406133	Ctg005
13551	1	3406239	3423918	Ctg005
13601	2	3424000	3439003	Ctg005
13651	0	3439289	3450238	Ctg005
13701	0	3451261	3461031	Ctg005
13751	0	3461069	3473093	Ctg005
13801	0	3473676	3494872	Ctg005
13851	0	3494938	3505173	Ctg005
13901	0	3505315	3517766	Ctg005
13951	0	3517814	3535339	Ctg005
14001	0	3535422	3550541	Ctg005
14051	0	3550775	3559546	Ctg005
14101	0	3559569	3568385	Ctg005
14151	0	3568415	3606044	Ctg005
14201	0	3606080	3620336	Ctg005
14251	1	3620777	3629724	Ctg005
14301	0	3629986	3639853	Ctg005
14351	0	3640326	3649522	Ctg005
14401	1	3649606	3657999	Ctg005
14451	0	3658017	3674858	Ctg005
14501	0	3674911	3681495	Ctg005
14551	0	3681673	3691148	Ctg005
14601	0	3691172	3698020	Ctg005
14651	0	3698036	3718537	Ctg005
14701	0	3718806	3726899	Ctg005
14751	0	3726920	3737794	Ctg005
14801	0	3738657	3747939	Ctg005
14851	0	3747954	3758396	Ctg005
14901	0	3758430	3776472	Ctg005
14951	0	3776540	3783468	Ctg005
15001	0	3783695	3812427	Ctg005
15051	0	3813072	3823022	Ctg005
15101	0	3823061	3829643	Ctg005
15151	0	3829706	3837642	Ctg005
15201	0	3837755	3852520	Ctg005
15251	0	3852595	3860367	Ctg005
15301	0	3860711	3873506	Ctg005
15351	0	3873525	3888770	Ctg005
15401	0	3888793	3896488	Ctg005
15451	0	3896550	3905206	Ctg005
15501	0	3905361	3913550	Ctg005
15551	0	3913642	3920517	Ctg005
15601	0	3920563	3948549	Ctg005
15651	0	3948902	3964460	Ctg005
15701	0	3964635	3970770	Ctg005
15751	0	3970894	3977395	Ctg005
15801	0	3977726	3988515	Ctg005
15851	0	3988612	4019104	Ctg005
15901	0	4019256	4025632	Ctg005
15951	0	4025931	4032359	Ctg005
16001	0	4032583	4043357	Ctg005
16051	0	4043411	4055265	Ctg005
16101	0	4055609	4069075	Ctg005
16151	0	4069229	4078214	Ctg005
16201	0	4078319	4088114	Ctg005
16251	0	4088129	4092552	Ctg005
16301	0	4092576	4099473	Ctg005
16351	0	4099557	4114685	Ctg005
16401	0	4114727	4121644	Ctg005
16451	0	4121726	4128606	Ctg005
16501	0	4129260	4161027	Ctg005
16551	0	4161391	4171581	Ctg005
16601	0	4172019	4184989	Ctg005
16651	0	4185060	4206279	Ctg005
16701	0	4206299	4215907	Ctg005
16751	0	4216067	4251278	Ctg005
16801	0	4251307	4260030	Ctg005
16851	0	4260050	4274123	Ctg005
16901	0	4274145	4287893	Ctg005
16951	0	4290245	4313452	Ctg005
17001	0	4313596	4343206	Ctg005
17051	0	4343298	4349033	Ctg005
17101	0	4349072	4359510	Ctg005
17151	0	4359666	4370983	Ctg005
17201	0	4371596	4382969	Ctg005
17251	0	4382993	4400283	Ctg005
17301	0	4400482	4414052	Ctg005
17351	0	4414073	4460488	Ctg005
17401	0	4460509	4473726	Ctg005
17451	0	4473777	4483270	Ctg005
17501	0	4483406	4493554	Ctg005
17551	0	4493569	4502559	Ctg005
17601	0	4502934	4516458	Ctg005
17651	0	4516502	4521792	Ctg005
17701	0	4521810	4531379	Ctg005
17751	0	4531396	4549219	Ctg005
17801	0	4549448	4561465	Ctg005
17851	0	4561705	4572955	Ctg005
17901	0	4573046	4584872	Ctg005
17951	0	4584903	4602143	Ctg005
18001	0	4602929	4616031	Ctg005
18051	0	4616490	4637596	Ctg005
18101	0	4638302	4646692	Ctg005
18151	0	4646758	4654093	Ctg005
18201	0	4654105	4662707	Ctg005
18251	0	4662902	4672805	Ctg005
18301	0	4672875	4685533	Ctg005
18351	0	4685619	4701802	Ctg005
18401	0	4702065	4723515	Ctg005
18451	0	4723695	4733721	Ctg005
18501	0	4733794	4742518	Ctg005
18551	0	4742586	4755616	Ctg005
18601	0	4756045	4764507	Ctg005
18651	0	4764580	4781943	Ctg005
18701	0	4782155	4802811	Ctg005
18751	0	4802895	4859214	Ctg005
18801	0	4859258	4868301	Ctg005
18851	0	4868343	4885576	Ctg005
18901	0	4887191	4895808	Ctg005
18951	0	4901430	4969715	Ctg005
19001	0	4969844	4982080	Ctg005
19051	0	4982095	4987708	Ctg005
19101	0	4987723	4999518	Ctg005
19151	0	5000204	5010816	Ctg005
19201	0	5010975	5029368	Ctg005
19251	0	5029419	5038408	Ctg005
19301	0	5038444	5047141	Ctg005
19351	0	5047340	5057627	Ctg005
19401	0	5057657	5069187	Ctg005
19451	0	5069468	5080465	Ctg005
19501	0	5080507	5100198	Ctg005
19551	0	5100492	5109948	Ctg005
19601	0	5110414	5118959	Ctg005
19651	0	5119321	5145824	Ctg005
19701	0	5145858	5160922	Ctg005
19751	0	5161720	5169224	Ctg005
19801	0	5169269	5186295	Ctg005
19851	0	5186361	5193323	Ctg005
19901	0	5193388	5199898	Ctg005
19951	0	5200020	5246725	Ctg005
20001	0	5246793	5263770	Ctg005
20051	0	5264163	5278334	Ctg005
20101	0	5278419	5288456	Ctg005
20151	0	5288931	5299210	Ctg005
20201	0	5299222	5309293	Ctg005
20251	0	5309443	5325873	Ctg005
20301	0	5327481	5347374	Ctg005
20351	0	5347393	5355444	Ctg005
20401	0	5355795	5367559	Ctg005
20451	0	5367697	5379980	Ctg005
20501	0	5383281	5452353	Ctg005
20551	0	5455685	5478273	Ctg005
20601	0	5478297	5492762	Ctg005
20651	0	5492790	5510179	Ctg005
20701	0	5510207	5519015	Ctg005
20751	0	5519392	5527621	Ctg005
20801	0	5527678	5538226	Ctg005
20851	0	5538351	5556161	Ctg005
20901	0	5556203	5565587	Ctg005
20951	0	5566349	5577263	Ctg005
21001	0	5577634	5590116	Ctg005
21051	0	5590421	5604915	Ctg005
21101	0	5604987	5636558	Ctg005
21151	0	5636688	5650150	Ctg005
21201	0	5650497	5658086	Ctg005
21251	0	5658924	5667993	Ctg005
21301	0	5668015	5709925	Ctg005
21351	0	5710777	5728657	Ctg005
21401	0	5728696	5757014	Ctg005
21451	0	5757262	5771370	Ctg005
21501	0	5772039	5786378	Ctg005
21551	0	5786400	5806181	Ctg005
21601	0	5806229	5839600	Ctg005
21651	0	5839690	5860430	Ctg005
21701	0	5860466	5881822	Ctg005
21751	0	5882195	5894416	Ctg005
21801	0	5894524	5907855	Ctg005
21851	0	5908075	5917366	Ctg005
21901	0	5917421	5947204	Ctg005
21951	0	5947241	5984867	Ctg005
22001	0	5984903	5999279	Ctg005
22051	0	5999347	6014495	Ctg005
22101	0	6014531	6030867	Ctg005
22151	0	6030900	6056327	Ctg005
22201	0	6056392	6071233	Ctg005
22251	0	6072932	6100596	Ctg005
22301	0	6101089	6137825	Ctg005
22351	0	6139316	6150503	Ctg005
22401	0	6150550	6163115	Ctg005
22451	0	6163195	6178298	Ctg005
22501	0	6178442	6207685	Ctg005
22551	0	6207706	6238799	Ctg005
22601	0	6239035	6261242	Ctg005
22651	0	6261262	6280273	Ctg005
22701	0	6280299	6304147	Ctg005
22751	0	6304279	6318379	Ctg005
22801	0	6318473	6326058	Ctg005
22851	0	6326319	6347519	Ctg005
22901	0	6347531	6357030	Ctg005
22951	0	6357066	6371538	Ctg005
23001	0	6371988	6382055	Ctg005
23051	0	6382073	6395507	Ctg005
23101	0	6396545	6414616	Ctg005
23151	0	6415616	6432733	Ctg005
23201	0	6433027	6481916	Ctg005
23251	0	6481974	6498616	Ctg005
23301	0	6500067	6512317	Ctg005
23351	0	6512641	6530679	Ctg005
23401	0	6530769	6549979	Ctg005
23451	0	6550003	6559360	Ctg005
23501	0	6559563	6572064	Ctg005
23551	0	6572169	6590469	Ctg005
23601	0	6591141	6596334	Ctg005
23651	0	6596346	6607665	Ctg005
23701	0	6608149	6618543	Ctg005
23751	0	6619403	6651833	Ctg005
23801	0	6651872	6662626	Ctg005
23851	0	6662868	6677353	Ctg005
23901	0	6677580	6735411	Ctg005
23951	0	6735532	6755804	Ctg005
24001	0	6755855	6771140	Ctg005
24051	0	6771370	6782832	Ctg005
24101	0	6783275	6795444	Ctg005
24151	0	6795899	6811774	Ctg005
24201	0	6812263	6818574	Ctg005
24251	0	6818643	6843106	Ctg005
24301	0	6843480	6864523	Ctg005
24351	0	6864634	6872367	Ctg005
24401	0	6872567	6889989	Ctg005
24451	0	6890005	6926431	Ctg005
24501	0	6926525	6937415	Ctg005
24551	0	6937490	6947655	Ctg005
24601	0	6947937	6957318	Ctg005
24651	0	6957342	6967130	Ctg005
24701	0	6967197	6973006	Ctg005
24751	0	6973102	6982167	Ctg005
24801	0	6982271	6987666	Ctg005
24851	0	6987723	6996670	Ctg005
24901	0	6997589	7018382	Ctg005
24951	0	7018400	7027548	Ctg005
25001	0	7027589	7037536	Ctg005
25051	0	7039113	7051218	Ctg005
25101	0	7051656	7064522	Ctg005
25151	0	7064549	7079040	Ctg005
25201	0	7079053	7093796	Ctg005
25251	0	7093880	7106765	Ctg005
25301	0	7107009	7118031	Ctg005
25351	0	7118241	7127202	Ctg005
25401	0	7127247	7137768	Ctg005
25451	0	7137801	7146510	Ctg005
25501	0	7146986	7161330	Ctg005
25551	0	7161745	7176505	Ctg005
25601	0	7176865	7203907	Ctg005
25651	0	7204288	7224216	Ctg005
25701	0	7226850	7241443	Ctg005
25751	0	7241474	7257717	Ctg005
25801	0	7258057	7269115	Ctg005
25851	0	7269789	7284665	Ctg005
25901	0	7284687	7295996	Ctg005
25951	0	7296721	7309057	Ctg005
26001	0	7309601	7322592	Ctg005
26051	0	7322613	7330147	Ctg005
26101	0	7330425	7339090	Ctg005
26151	0	7339143	7352047	Ctg005
26201	0	7352081	7361375	Ctg005
26251	0	7361420	7367440	Ctg005
26301	0	7367713	7376809	Ctg005
26351	0	7377282	7383997	Ctg005
26401	0	7384051	7391977	Ctg005
26451	0	7393639	7402370	Ctg005
26501	0	7402382	7415209	Ctg005
26551	0	7415492	7426177	Ctg005
26601	0	7426392	7444742	Ctg005
26651	0	7446379	7464317	Ctg005
26701	0	7464333	7479564	Ctg005
26751	0	7479667	7499570	Ctg005
26801	0	7500082	7520208	Ctg005
26851	0	7520278	7531176	Ctg005
26901	0	7531332	7546887	Ctg005
26951	0	7546903	7556219	Ctg005
27001	0	7556603	7567202	Ctg005
27051	0	7567352	7614269	Ctg005
27101	0	7614328	7621972	Ctg005
27151	0	7622056	7631161	Ctg005
27201	0	7631386	7638042	Ctg005
27251	0	7638078	7645825	Ctg005
27301	0	7645998	7652504	Ctg005
27351	0	7652654	7669181	Ctg005
27401	0	7669583	7699029	Ctg005
27451	0	7699052	7706511	Ctg005
27501	0	7706593	7715206	Ctg005
27551	0	7715278	7723554	Ctg005
27601	0	7723674	7728969	Ctg005
27651	0	7729003	7740950	Ctg005
27701	0	7741041	7750056	Ctg005
27751	0	7750940	7767349	Ctg005
27801	0	7767367	7780394	Ctg005
27851	0	7780406	7789294	Ctg005
27901	0	7789319	7800076	Ctg005
27951	0	7800247	7819588	Ctg005
28001	0	7819672	7831652	Ctg005
28051	0	7831664	7837961	Ctg005
28101	0	7838377	7848597	Ctg005
28151	0	7848643	7861842	Ctg005
28201	0	7862059	7881390	Ctg005
28251	0	7881594	7891864	Ctg005
28301	0	7891894	7901273	Ctg005
28351	0	7901312	7911470	Ctg005
28401	0	7911624	7919930	Ctg005
28451	0	7920203	7930975	Ctg005
28501	0	7931331	7937504	Ctg005
28551	0	7937537	7946068	Ctg005
28601	0	7946557	7994594	Ctg005
28651	0	7994666	8002906	Ctg005
28701	0	8003414	8017025	Ctg005
28751	0	8017118	8027159	Ctg005
28801	0	8027405	8045311	Ctg005
28851	0	8045379	8053001	Ctg005
28901	0	8053124	8066257	Ctg005
28951	0	8066308	8078314	Ctg005
29001	0	8078449	8087790	Ctg005
29051	0	8087950	8099524	Ctg005
29101	0	8099552	8107554	Ctg005
29151	0	8107583	8116635	Ctg005
29201	0	8116938	8124816	Ctg005
29251	0	8124947	8133948	Ctg005
29301	0	8133973	8143702	Ctg005
29351	0	8143732	8152026	Ctg005
29401	0	8152563	8161030	Ctg005
29451	0	8161054	8170332	Ctg005
29501	0	8170366	8178271	Ctg005
29551	0	8179019	8188811	Ctg005
29601	0	8189096	8196725	Ctg005
29651	0	8196828	8205941	Ctg005
29701	0	8206079	8218179	Ctg005
29751	0	8218614	8228349	Ctg005
29801	0	8228411	8238288	Ctg005
29851	0	8238452	8255039	Ctg005
29901	0	8255831	8267063	Ctg005
29951	0	8267095	8274528	Ctg005
30001	0	8274543	8282135	Ctg005
30051	0	8282174	8291589	Ctg005
30101	0	8291729	8302951	Ctg005
30151	0	8302969	8313999	Ctg005
30201	0	8314077	8321067	Ctg005
30251	0	8321086	8330375	Ctg005
30301	0	8330501	8336600	Ctg005
30351	0	8336659	8347482	Ctg005
30401	0	8347858	8355985	Ctg005
30451	0	8355997	8366965	Ctg005
30501	0	8366983	8377681	Ctg005
30551	0	8377959	8386214	Ctg005
30601	0	8386454	8393466	Ctg005
30651	0	8393525	8403677	Ctg005
30701	0	8403723	8416229	Ctg005
30751	0	8417783	8427115	Ctg005
30801	0	8427443	8437672	Ctg005
30851	0	8437706	8442690	Ctg005
30901	0	8442715	8449824	Ctg005
30951	0	8449925	8460423	Ctg005
31001	0	8460534	8470501	Ctg005
31051	0	8470519	8479326	Ctg005
31101	0	8479557	8485419	Ctg005
31151	0	8485740	8492882	Ctg005
31201	0	8492915	8506407	Ctg005
31251	0	8506599	8515406	Ctg005
31301	0	8515457	8526724	Ctg005
31351	0	8526815	8535387	Ctg005
31401	0	8535405	8548906	Ctg005
31451	0	8548986	8555333	Ctg005
31501	0	8555385	8561573	Ctg005
31551	0	8562050	8570340	Ctg005
31601	0	8570382	8582467	Ctg005
31651	0	8584521	8593140	Ctg005
31701	0	8593539	8600670	Ctg005
31751	0	8600852	8608148	Ctg005
31801	0	8608169	8620398	Ctg005
31851	0	8620669	8634122	Ctg005
31901	0	8634174	8642513	Ctg005
31951	0	8642939	8655517	Ctg005
32001	0	8655568	8673436	Ctg005
32051	0	8674432	8687388	Ctg005
32101	0	8688020	8695444	Ctg005
32151	10	8695483	8747183	Ctg005
32201	8	8748977	8801797	Ctg005
32251	0	8801956	8814751	Ctg005
32301	0	8815997	8824686	Ctg005
32351	0	8824828	8836980	Ctg005
32401	0	8837203	8847903	Ctg005
32451	0	8848770	8856426	Ctg005
32501	0	8856490	8869068	Ctg005
32551	0	8869360	8877522	Ctg005
32601	0	8877770	8888462	Ctg005
32651	0	8888672	8904374	Ctg005
32701	0	8904398	8913254	Ctg005
32751	0	8913681	8920096	Ctg005
32801	0	8920468	8930508	Ctg005
32851	0	8930520	8938026	Ctg005
32901	0	8938417	8951275	Ctg005
32951	0	8951337	8962655	Ctg005
33001	0	8962855	8969715	Ctg005
33051	0	8969730	8978214	Ctg005
33101	0	8978319	8993235	Ctg005
33151	0	8993275	9004078	Ctg005
33201	0	9004176	9014277	Ctg005
33251	0	9014425	9022821	Ctg005
33301	0	9023079	9033130	Ctg005
33351	0	9033525	9050495	Ctg005
33401	0	9050512	9059299	Ctg005
33451	0	9059337	9078379	Ctg005
33501	0	9078633	9095751	Ctg005
33551	0	9095763	9112063	Ctg005
33601	0	9112091	9119501	Ctg005
33651	0	9119658	9130191	Ctg005
33701	0	9130287	9140865	Ctg005
33751	1	9141112	9154565	Ctg005
33801	0	9154674	9161329	Ctg005
33851	0	9162130	9169250	Ctg005
33901	0	9169346	9176043	Ctg005
33951	0	9176312	9182714	Ctg005
34001	0	9183000	9191972	Ctg005
34051	1	9192046	9202996	Ctg005
34101	0	9204047	9215975	Ctg005
34151	0	9216084	9224976	Ctg005
34201	0	9225042	9233371	Ctg005
34251	0	9233522	9256172	Ctg005
34301	0	9256192	9271763	Ctg005
34351	0	9271846	9278824	Ctg005
34401	0	9278976	9292692	Ctg005
34451	0	9292805	9308684	Ctg005
34501	0	9308782	9320863	Ctg005
34551	0	9321211	9331979	Ctg005
34601	0	9332248	9339688	Ctg005
34651	0	9340167	9351768	Ctg005
34701	0	9351795	9375378	Ctg005
34751	0	9375434	9381681	Ctg005
34801	0	9381705	9389799	Ctg005
34851	0	9389865	9402956	Ctg005
34901	0	9403023	9412767	Ctg005
34951	0	9412799	9419070	Ctg005
35001	0	9419187	9431993	Ctg005
35051	0	9432061	9446229	Ctg005
35101	0	9446342	9454367	Ctg005
35151	0	9454427	9459816	Ctg005
35201	0	9459854	9467183	Ctg005
35251	0	9467321	9474659	Ctg005
35301	0	9474680	9482821	Ctg005
35351	0	9482890	9493227	Ctg005
35401	0	9493289	9500905	Ctg005
35451	0	9500919	9510440	Ctg005
35501	1	9510461	9522542	Ctg005
35551	0	9522626	9529550	Ctg005
35601	0	9529583	9534638	Ctg005
35651	0	9534833	9543495	Ctg005
35701	1	9543533	9575473	Ctg005
35751	0	9575495	9581965	Ctg005
35801	0	9582190	9588036	Ctg005
35851	0	9588056	9598445	Ctg005
35901	0	9598555	9605224	Ctg005
35951	0	9605404	9615217	Ctg005
36001	0	9615419	9644493	Ctg005
36051	0	9644516	9659555	Ctg005
36101	0	9659840	9668781	Ctg005
36151	0	9668815	9677239	Ctg005
36201	0	9677350	9691008	Ctg005
36251	0	9691257	9699553	Ctg005
36301	0	9699610	9720341	Ctg005
36351	0	9720397	9729145	Ctg005
36401	0	9729338	9745375	Ctg005
36451	0	9745676	9759656	Ctg005
36501	0	9761581	9770712	Ctg005
36551	0	9770800	9781080	Ctg005
36601	0	9781122	9792736	Ctg005
36651	0	9793532	9803566	Ctg005
36701	0	9803710	9813409	Ctg005
36751	0	9813445	9824041	Ctg005
36801	0	9824151	9833316	Ctg005
36851	0	9833374	9841895	Ctg005
36901	1	9842368	9853665	Ctg005
36951	0	9853713	9860253	Ctg005
37001	0	9860328	9869396	Ctg005
37051	0	9869438	9881733	Ctg005
37101	0	9882122	9892628	Ctg005
37151	0	9892651	9909025	Ctg005
37201	0	9909039	9920313	Ctg005
37251	0	9920334	9925549	Ctg005
37301	1	9927331	9938084	Ctg005
37351	0	9938096	9945246	Ctg005
37401	0	9945261	9958800	Ctg005
37451	0	9958828	9968353	Ctg005
37501	0	9968390	9984253	Ctg005
37551	0	9984694	9996775	Ctg005
37601	0	9996804	10005773	Ctg005
37651	0	10005813	10013509	Ctg005
37701	0	10014354	10026820	Ctg005
37751	0	10027421	10035124	Ctg005
37801	0	10035172	10040408	Ctg005
37851	0	10040679	10049699	Ctg005
37901	0	10049836	10058483	Ctg005
37951	0	10058615	10074338	Ctg005
38001	0	10074381	10091732	Ctg005
38051	0	10092285	10104980	Ctg005
38101	0	10105025	10120473	Ctg005
38151	0	10122696	10135788	Ctg005
38201	0	10135921	10147035	Ctg005
38251	0	10147273	10161249	Ctg005
38301	0	10161414	10171508	Ctg005
38351	0	10171526	10180144	Ctg005
38401	0	10180160	10190617	Ctg005
38451	0	10190648	10199691	Ctg005
38501	0	10199895	10210681	Ctg005
38551	0	10210726	10223806	Ctg005
38601	0	10223943	10231503	Ctg005
38651	0	10231530	10246379	Ctg005
38701	0	10246791	10261490	Ctg005
38751	0	10261695	10271689	Ctg005
38801	0	10272014	10283059	Ctg005
38851	0	10283283	10294261	Ctg005
38901	0	10294325	10306526	Ctg005
38951	0	10306576	10313839	Ctg005
39001	0	10314327	10332208	Ctg005
39051	0	10332230	10357365	Ctg005
39101	0	10357409	10373061	Ctg005
39151	0	10373088	10394829	Ctg005
39201	1	10394908	10408093	Ctg005
39251	0	10408893	10426153	Ctg005
39301	0	10426202	10437049	Ctg005
39351	0	10437083	10446833	Ctg005
39401	0	10447364	10454246	Ctg005
39451	0	10454354	10460702	Ctg005
39501	0	10460913	10468791	Ctg005
39551	0	10468806	10484862	Ctg005
39601	0	10485019	10495131	Ctg005
39651	0	10495333	10507981	Ctg005
39701	0	10508223	10525217	Ctg005
39751	0	10526020	10538819	Ctg005
39801	0	10539016	10575683	Ctg005
39851	0	10577627	10594701	Ctg005
39901	0	10594731	10607770	Ctg005
39951	0	10607841	10616456	Ctg005
40001	1	10616544	10629209	Ctg005
40051	0	10629677	10642156	Ctg005
